system_id,city,country,region,metric,period_start,granularity,value,unit,measure_def,daily_equiv,is_estimate,source_id
philadelphia,Philadelphia,United States,North America,ridership,2012-03-01,monthly,9038624,passengers,"unlinked_trips (rail, NTD)",291568.5,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2012-04-01,monthly,8202663,passengers,"unlinked_trips (rail, NTD)",273422.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2012-05-01,monthly,8800874,passengers,"unlinked_trips (rail, NTD)",283899.2,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2012-06-01,monthly,7792925,passengers,"unlinked_trips (rail, NTD)",259764.2,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2012-07-01,monthly,7505767,passengers,"unlinked_trips (rail, NTD)",242121.5,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2012-08-01,monthly,7684709,passengers,"unlinked_trips (rail, NTD)",247893.8,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2012-09-01,monthly,8152398,passengers,"unlinked_trips (rail, NTD)",271746.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2012-10-01,monthly,8757147,passengers,"unlinked_trips (rail, NTD)",282488.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2012-11-01,monthly,8774118,passengers,"unlinked_trips (rail, NTD)",292470.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2012-12-01,monthly,8150395,passengers,"unlinked_trips (rail, NTD)",262916.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2013-01-01,monthly,8615614,passengers,"unlinked_trips (rail, NTD)",277923.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2013-02-01,monthly,8363740,passengers,"unlinked_trips (rail, NTD)",298705.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2013-03-01,monthly,8868405,passengers,"unlinked_trips (rail, NTD)",286077.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2013-04-01,monthly,9125020,passengers,"unlinked_trips (rail, NTD)",304167.3,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2013-05-01,monthly,8985215,passengers,"unlinked_trips (rail, NTD)",289845.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2013-06-01,monthly,8053272,passengers,"unlinked_trips (rail, NTD)",268442.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2013-07-01,monthly,7774149,passengers,"unlinked_trips (rail, NTD)",250779.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2013-08-01,monthly,7658716,passengers,"unlinked_trips (rail, NTD)",247055.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2013-09-01,monthly,8336042,passengers,"unlinked_trips (rail, NTD)",277868.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2013-10-01,monthly,9105354,passengers,"unlinked_trips (rail, NTD)",293721.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2013-11-01,monthly,8325728,passengers,"unlinked_trips (rail, NTD)",277524.3,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2013-12-01,monthly,8025467,passengers,"unlinked_trips (rail, NTD)",258886.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2014-01-01,monthly,8309284,passengers,"unlinked_trips (rail, NTD)",268041.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2014-02-01,monthly,7962964,passengers,"unlinked_trips (rail, NTD)",284391.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2014-03-01,monthly,8819154,passengers,"unlinked_trips (rail, NTD)",284488.8,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2014-04-01,monthly,8583826,passengers,"unlinked_trips (rail, NTD)",286127.5,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2014-05-01,monthly,8642881,passengers,"unlinked_trips (rail, NTD)",278802.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2014-06-01,monthly,7745247,passengers,"unlinked_trips (rail, NTD)",258174.9,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2014-07-01,monthly,7645730,passengers,"unlinked_trips (rail, NTD)",246636.5,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2014-08-01,monthly,7537762,passengers,"unlinked_trips (rail, NTD)",243153.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2014-09-01,monthly,8204999,passengers,"unlinked_trips (rail, NTD)",273500.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2014-10-01,monthly,9752520,passengers,"unlinked_trips (rail, NTD)",314597.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2014-11-01,monthly,8169336,passengers,"unlinked_trips (rail, NTD)",272311.2,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2014-12-01,monthly,8389262,passengers,"unlinked_trips (rail, NTD)",270621.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2015-01-01,monthly,8690974,passengers,"unlinked_trips (rail, NTD)",280354.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2015-02-01,monthly,7927952,passengers,"unlinked_trips (rail, NTD)",283141.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2015-03-01,monthly,8872312,passengers,"unlinked_trips (rail, NTD)",286203.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2015-04-01,monthly,8713631,passengers,"unlinked_trips (rail, NTD)",290454.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2015-05-01,monthly,8670980,passengers,"unlinked_trips (rail, NTD)",279709.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2015-06-01,monthly,8172300,passengers,"unlinked_trips (rail, NTD)",272410.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2015-07-01,monthly,7972753,passengers,"unlinked_trips (rail, NTD)",257185.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2015-08-01,monthly,7593045,passengers,"unlinked_trips (rail, NTD)",244936.9,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2015-09-01,monthly,8547412,passengers,"unlinked_trips (rail, NTD)",284913.7,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2015-10-01,monthly,9072621,passengers,"unlinked_trips (rail, NTD)",292665.2,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2015-11-01,monthly,8778120,passengers,"unlinked_trips (rail, NTD)",292604.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2015-12-01,monthly,9108921,passengers,"unlinked_trips (rail, NTD)",293836.2,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2016-01-01,monthly,8092417,passengers,"unlinked_trips (rail, NTD)",261045.7,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2016-02-01,monthly,8395540,passengers,"unlinked_trips (rail, NTD)",289501.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2016-03-01,monthly,9008246,passengers,"unlinked_trips (rail, NTD)",290588.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2016-04-01,monthly,8817116,passengers,"unlinked_trips (rail, NTD)",293903.9,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2016-05-01,monthly,8587107,passengers,"unlinked_trips (rail, NTD)",277003.5,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2016-06-01,monthly,7910537,passengers,"unlinked_trips (rail, NTD)",263684.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2016-07-01,monthly,7298528,passengers,"unlinked_trips (rail, NTD)",235436.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2016-08-01,monthly,7758199,passengers,"unlinked_trips (rail, NTD)",250264.5,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2016-09-01,monthly,8523493,passengers,"unlinked_trips (rail, NTD)",284116.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2016-10-01,monthly,8632266,passengers,"unlinked_trips (rail, NTD)",278460.2,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2016-11-01,monthly,6284833,passengers,"unlinked_trips (rail, NTD)",209494.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2016-12-01,monthly,8006687,passengers,"unlinked_trips (rail, NTD)",258280.2,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2017-01-01,monthly,7879976,passengers,"unlinked_trips (rail, NTD)",254192.8,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2017-02-01,monthly,7522127,passengers,"unlinked_trips (rail, NTD)",268647.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2017-03-01,monthly,8617561,passengers,"unlinked_trips (rail, NTD)",277985.8,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2017-04-01,monthly,7622083,passengers,"unlinked_trips (rail, NTD)",254069.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2017-05-01,monthly,8148476,passengers,"unlinked_trips (rail, NTD)",262854.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2017-06-01,monthly,7585660,passengers,"unlinked_trips (rail, NTD)",252855.3,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2017-07-01,monthly,6019133,passengers,"unlinked_trips (rail, NTD)",194165.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2017-08-01,monthly,6556111,passengers,"unlinked_trips (rail, NTD)",211487.5,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2017-09-01,monthly,7718151,passengers,"unlinked_trips (rail, NTD)",257271.7,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2017-10-01,monthly,9127735,passengers,"unlinked_trips (rail, NTD)",294443.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2017-11-01,monthly,8513076,passengers,"unlinked_trips (rail, NTD)",283769.2,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2017-12-01,monthly,7780238,passengers,"unlinked_trips (rail, NTD)",250975.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2018-01-01,monthly,7752651,passengers,"unlinked_trips (rail, NTD)",250085.5,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2018-02-01,monthly,7807065,passengers,"unlinked_trips (rail, NTD)",278823.8,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2018-03-01,monthly,8165589,passengers,"unlinked_trips (rail, NTD)",263406.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2018-04-01,monthly,8112854,passengers,"unlinked_trips (rail, NTD)",270428.5,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2018-05-01,monthly,8581396,passengers,"unlinked_trips (rail, NTD)",276819.2,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2018-06-01,monthly,7871115,passengers,"unlinked_trips (rail, NTD)",262370.5,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2018-07-01,monthly,6761144,passengers,"unlinked_trips (rail, NTD)",218101.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2018-08-01,monthly,7553010,passengers,"unlinked_trips (rail, NTD)",243645.5,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2018-09-01,monthly,7484382,passengers,"unlinked_trips (rail, NTD)",249479.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2018-10-01,monthly,8614751,passengers,"unlinked_trips (rail, NTD)",277895.2,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2018-11-01,monthly,7843857,passengers,"unlinked_trips (rail, NTD)",261461.9,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2018-12-01,monthly,7349542,passengers,"unlinked_trips (rail, NTD)",237082.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2019-01-01,monthly,7495538,passengers,"unlinked_trips (rail, NTD)",241791.5,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2019-02-01,monthly,7377969,passengers,"unlinked_trips (rail, NTD)",263498.9,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2019-03-01,monthly,7892287,passengers,"unlinked_trips (rail, NTD)",254589.9,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2019-04-01,monthly,7747392,passengers,"unlinked_trips (rail, NTD)",258246.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2019-05-01,monthly,7962202,passengers,"unlinked_trips (rail, NTD)",256845.2,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2019-06-01,monthly,6672115,passengers,"unlinked_trips (rail, NTD)",222403.8,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2019-07-01,monthly,6935236,passengers,"unlinked_trips (rail, NTD)",223717.3,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2019-08-01,monthly,7095415,passengers,"unlinked_trips (rail, NTD)",228884.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2019-09-01,monthly,7908270,passengers,"unlinked_trips (rail, NTD)",263609.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2019-10-01,monthly,8673604,passengers,"unlinked_trips (rail, NTD)",279793.7,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2019-11-01,monthly,7776544,passengers,"unlinked_trips (rail, NTD)",259218.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2019-12-01,monthly,7717104,passengers,"unlinked_trips (rail, NTD)",248938.8,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2020-01-01,monthly,7827369,passengers,"unlinked_trips (rail, NTD)",252495.8,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2020-02-01,monthly,7452484,passengers,"unlinked_trips (rail, NTD)",256982.2,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2020-03-01,monthly,5089673,passengers,"unlinked_trips (rail, NTD)",164183.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2020-04-01,monthly,1263591,passengers,"unlinked_trips (rail, NTD)",42119.7,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2020-05-01,monthly,1451975,passengers,"unlinked_trips (rail, NTD)",46837.9,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2020-06-01,monthly,1873521,passengers,"unlinked_trips (rail, NTD)",62450.7,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2020-07-01,monthly,2264600,passengers,"unlinked_trips (rail, NTD)",73051.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2020-08-01,monthly,2216642,passengers,"unlinked_trips (rail, NTD)",71504.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2020-09-01,monthly,2380641,passengers,"unlinked_trips (rail, NTD)",79354.7,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2020-10-01,monthly,2491731,passengers,"unlinked_trips (rail, NTD)",80378.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2020-11-01,monthly,2084204,passengers,"unlinked_trips (rail, NTD)",69473.5,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2020-12-01,monthly,2226386,passengers,"unlinked_trips (rail, NTD)",71818.9,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2021-01-01,monthly,2085193,passengers,"unlinked_trips (rail, NTD)",67264.3,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2021-02-01,monthly,1990348,passengers,"unlinked_trips (rail, NTD)",71083.9,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2021-03-01,monthly,2490860,passengers,"unlinked_trips (rail, NTD)",80350.3,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2021-04-01,monthly,2631560,passengers,"unlinked_trips (rail, NTD)",87718.7,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2021-05-01,monthly,2699782,passengers,"unlinked_trips (rail, NTD)",87089.7,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2021-06-01,monthly,3080889,passengers,"unlinked_trips (rail, NTD)",102696.3,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2021-07-01,monthly,3865575,passengers,"unlinked_trips (rail, NTD)",124696.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2021-08-01,monthly,3931684,passengers,"unlinked_trips (rail, NTD)",126828.5,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2021-09-01,monthly,4687528,passengers,"unlinked_trips (rail, NTD)",156250.9,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2021-10-01,monthly,4872210,passengers,"unlinked_trips (rail, NTD)",157168.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2021-11-01,monthly,4586379,passengers,"unlinked_trips (rail, NTD)",152879.3,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2021-12-01,monthly,4390387,passengers,"unlinked_trips (rail, NTD)",141625.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2022-01-01,monthly,3784727,passengers,"unlinked_trips (rail, NTD)",122088.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2022-02-01,monthly,4241628,passengers,"unlinked_trips (rail, NTD)",151486.7,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2022-03-01,monthly,4798318,passengers,"unlinked_trips (rail, NTD)",154784.5,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2022-04-01,monthly,4483730,passengers,"unlinked_trips (rail, NTD)",149457.7,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2022-05-01,monthly,4481055,passengers,"unlinked_trips (rail, NTD)",144550.2,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2022-06-01,monthly,4376042,passengers,"unlinked_trips (rail, NTD)",145868.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2022-07-01,monthly,4833008,passengers,"unlinked_trips (rail, NTD)",155903.5,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2022-08-01,monthly,5220404,passengers,"unlinked_trips (rail, NTD)",168400.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2022-09-01,monthly,4872850,passengers,"unlinked_trips (rail, NTD)",162428.3,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2022-10-01,monthly,4933061,passengers,"unlinked_trips (rail, NTD)",159131.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2022-11-01,monthly,4845167,passengers,"unlinked_trips (rail, NTD)",161505.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2022-12-01,monthly,5062648,passengers,"unlinked_trips (rail, NTD)",163311.2,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2023-01-01,monthly,4895255,passengers,"unlinked_trips (rail, NTD)",157911.5,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2023-02-01,monthly,4505634,passengers,"unlinked_trips (rail, NTD)",160915.5,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2023-03-01,monthly,5038277,passengers,"unlinked_trips (rail, NTD)",162525.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2023-04-01,monthly,4552413,passengers,"unlinked_trips (rail, NTD)",151747.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2023-05-01,monthly,4849837,passengers,"unlinked_trips (rail, NTD)",156446.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2023-06-01,monthly,4367872,passengers,"unlinked_trips (rail, NTD)",145595.7,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2023-07-01,monthly,3504703,passengers,"unlinked_trips (rail, NTD)",113054.9,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2023-08-01,monthly,3968311,passengers,"unlinked_trips (rail, NTD)",128010.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2023-09-01,monthly,4653124,passengers,"unlinked_trips (rail, NTD)",155104.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2023-10-01,monthly,5132581,passengers,"unlinked_trips (rail, NTD)",165567.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2023-11-01,monthly,4648089,passengers,"unlinked_trips (rail, NTD)",154936.3,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2023-12-01,monthly,4254108,passengers,"unlinked_trips (rail, NTD)",137229.3,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2024-01-01,monthly,4511441,passengers,"unlinked_trips (rail, NTD)",145530.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2024-02-01,monthly,4584386,passengers,"unlinked_trips (rail, NTD)",158082.3,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2024-03-01,monthly,4589803,passengers,"unlinked_trips (rail, NTD)",148058.2,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2024-04-01,monthly,5207239,passengers,"unlinked_trips (rail, NTD)",173574.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2024-05-01,monthly,5154063,passengers,"unlinked_trips (rail, NTD)",166260.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2024-06-01,monthly,4669490,passengers,"unlinked_trips (rail, NTD)",155649.7,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2024-07-01,monthly,4663009,passengers,"unlinked_trips (rail, NTD)",150419.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2024-08-01,monthly,5155851,passengers,"unlinked_trips (rail, NTD)",166317.8,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2024-09-01,monthly,5397093,passengers,"unlinked_trips (rail, NTD)",179903.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2024-10-01,monthly,5861127,passengers,"unlinked_trips (rail, NTD)",189068.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2024-11-01,monthly,5105423,passengers,"unlinked_trips (rail, NTD)",170180.8,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2024-12-01,monthly,4676766,passengers,"unlinked_trips (rail, NTD)",150863.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2025-01-01,monthly,5048596,passengers,"unlinked_trips (rail, NTD)",162857.9,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2025-02-01,monthly,4865735,passengers,"unlinked_trips (rail, NTD)",173776.2,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2025-03-01,monthly,5011036,passengers,"unlinked_trips (rail, NTD)",161646.3,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2025-04-01,monthly,5310090,passengers,"unlinked_trips (rail, NTD)",177003.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2025-05-01,monthly,5413893,passengers,"unlinked_trips (rail, NTD)",174641.7,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2025-06-01,monthly,5071550,passengers,"unlinked_trips (rail, NTD)",169051.7,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2025-07-01,monthly,5540726,passengers,"unlinked_trips (rail, NTD)",178733.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2025-08-01,monthly,5238703,passengers,"unlinked_trips (rail, NTD)",168990.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2025-09-01,monthly,6071972,passengers,"unlinked_trips (rail, NTD)",202399.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2025-10-01,monthly,6252515,passengers,"unlinked_trips (rail, NTD)",201694.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2025-11-01,monthly,5994724,passengers,"unlinked_trips (rail, NTD)",199824.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2025-12-01,monthly,5652768,passengers,"unlinked_trips (rail, NTD)",182347.4,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2026-01-01,monthly,5965533,passengers,"unlinked_trips (rail, NTD)",192436.5,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2026-02-01,monthly,5397058,passengers,"unlinked_trips (rail, NTD)",192752.1,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2026-03-01,monthly,5926859,passengers,"unlinked_trips (rail, NTD)",191189.0,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2026-04-01,monthly,5799605,passengers,"unlinked_trips (rail, NTD)",193320.2,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2026-05-01,monthly,5702654,passengers,"unlinked_trips (rail, NTD)",183956.6,true,philadelphia-ntd
philadelphia,Philadelphia,United States,North America,ridership,2026-06-01,monthly,5865770,passengers,"unlinked_trips (rail, NTD)",195525.7,true,philadelphia-ntd
bangkok,Bangkok,Thailand,Asia,ridership,2011-01-01,monthly,5530400,passengers,estimated station_entries -- DERIVED by multiplying BEM's own published 'average ridership per day' (thousand trips) by the actual number of calendar days in each month; not a directly-published monthly total,178400.0,true,bangkok-ts
bangkok,Bangkok,Thailand,Asia,ridership,2011-02-01,monthly,5401200,passengers,estimated station_entries -- DERIVED by multiplying BEM's own published 'average ridership per day' (thousand trips) by the actual number of calendar days in each month; not a directly-published monthly total,192900.0,true,bangkok-ts
bangkok,Bangkok,Thailand,Asia,ridership,2011-03-01,monthly,6324000,passengers,estimated station_entries -- DERIVED by multiplying BEM's own published 'average ridership per day' (thousand trips) by the actual number of calendar days in each month; not a directly-published monthly total,204000.0,true,bangkok-ts
bangkok,Bangkok,Thailand,Asia,ridership,2011-04-01,monthly,4965000,passengers,estimated station_entries -- DERIVED by multiplying BEM's own published 'average ridership per day' (thousand trips) by the actual number of calendar days in each month; not a directly-published monthly total,165500.0,true,bangkok-ts
bangkok,Bangkok,Thailand,Asia,ridership,2011-05-01,monthly,5375400,passengers,estimated station_entries -- DERIVED by multiplying BEM's own published 'average ridership per day' (thousand trips) by the actual number of calendar days in each month; not a directly-published monthly total,173400.0,true,bangkok-ts
bangkok,Bangkok,Thailand,Asia,ridership,2011-06-01,monthly,6072000,passengers,estimated station_entries -- DERIVED by multiplying BEM's own published 'average ridership per day' (thousand trips) by the actual number of calendar days in each month; not a directly-published monthly total,202400.0,true,bangkok-ts
bangkok,Bangkok,Thailand,Asia,ridership,2011-07-01,monthly,6203100,passengers,estimated station_entries -- DERIVED by multiplying BEM's own published 'average ridership per day' (thousand trips) by the actual number of calendar days in each month; not a directly-published monthly total,200100.0,true,bangkok-ts
